,id,date,dateYear,dateMonth,dateDay,rating,userName,content
3550,3551,20200417,2020,04,17,5,Google 사용자,깜박하고 잊어버리고 있다가 알람보고알았써요 그정도로편해요
3551,3552,20190719,2019,07,19,3,Google 사용자,구동이 나무 느림. 실시간 전기료 확인은 좋다.
3552,3553,20190603,2019,06,03,1,Google 사용자,밖에서켜고들어갈수있는점 너무 좋은 것 같아요
3553,3554,20210730,2021,07,30,1,DK Yoon,연결이 빨리 안되는 경우가 많아서 답답함
3554,3555,20190210,2019,02,10,1,Google 사용자,이것도 스마트앱이라고 개발한건지. 스마트진단은 무슨. 스타일러 바닥으로 물이 줄줄 새는데 무슨 문제인지도 모르고 물통 물버리라고? 스마트라는 용어 함부로 사용하지 말길.
3555,3556,20200206,2020,02,06,5,Google 사용자,나와서 세탁도하고 아주 편리해용~~~~~
3556,3557,20200805,2020,08,05,5,띤또띤또,외출중일때 미리 에어컨 켜놓고 들어올 수 있어서 좋아요
3557,3558,20200711,2020,07,11,3,별이죤,왜자꾸 가끔 연결해지가 뜨나요 다시연결해야되서 엄청불편함
3558,3559,20210424,2021,04,24,5,박순애상요 일상,좋아요사용해 보니 편리하고 좋아요^^~
3559,3560,20200207,2020,02,07,5,Google 사용자,일부 제품외엔 공기청정기나 건조기같은 제품은 편해요
3560,3561,20181230,2018,12,30,4,Google 사용자,좀더 디테일한 설명이 필요할듯.. 편리함..
3561,3562,20200523,2020,05,23,1,sangmin lee,tv 잘쓰던기능 통합되고 오류
3562,3563,20220212,2022,02,12,1,전제레미,진짜 최악... 업데이트 했는데 계속 쓰고있던 세탁기를 왜 못찾냐고!!
3563,3564,20190320,2019,03,20,5,Google 사용자,좋습니다~~스마트한 시대. 스마트한 앱 짱입니다
3564,3565,20191008,2019,10,08,5,Google 사용자,외부에서도 상태 확인할수 있어서 너무 좋아요
3565,3566,20181121,2018,11,21,2,Google 사용자,잘쓰고잇엇는데 갑자기 로그인필요하다고 계속 그것만떠요ㅠㅠ 그래서 제거하고 다시 깔았는데도 똑같아요ㅠㅜ 어떻게해야되요?
3566,3567,20201212,2020,12,12,5,비비s21,냉장고 건조기 세탁기 에어컨은 외부에서도 연결이 되는데 TV만 외부 접속이 안되나요?
3567,3568,20191102,2019,11,02,3,Google 사용자,특유의 느린 로딩좀 어떻게 했으면 좋겠네유..
3568,3569,20191202,2019,12,02,3,Google 사용자,"건조기 시작 시간, 걸린 시간을 사용 기록에 표시되었으면 합니다."
3569,3570,20190314,2019,03,14,5,Google 사용자,건조기랑 연결해서 사용중이에요. 넘 편리해요♡
3570,3571,20200215,2020,02,15,5,Google 사용자,건조기는 편리함. 그외 공기청정기 .TV. 냉장고는 그다지 필요한 부분인지 잘 모르겠음
3571,3572,20200717,2020,07,17,5,Shine-Young Kim,생각보다 편리하고 기능적이다.
3572,3573,20200322,2020,03,22,5,Google 사용자,돌려놓고 앱으로 알림을 주니 그것만으로도 편하네요~ ㅋㅋ
3573,3574,20200304,2020,03,04,5,Google 사용자,어플이쉽고 상태확인이 되어 좋네요
3574,3575,20210702,2021,07,02,5,뀨은은,제품등록이 아무리해도 안되는데 뭘 등록해서 쓰라는건지 ...ㅜ
3575,3576,20200213,2020,02,13,1,Google 사용자,다존데 핸펀연결이 계속 끈긴다는거 ..정말 가격대비 청소기 성능만 만족 나머진 싸구려보다 더 꽝
3576,3577,20191213,2019,12,13,5,Google 사용자,"집안 대부분 가전제품들이 LG제품이라, 편하게 쓰고있습니다."
3577,3578,20200215,2020,02,15,1,Google 사용자,"서버연결실패, 서버 응답이 없습니다라고 계속 나옵니다"
3578,3579,20190523,2019,05,23,5,Google 사용자,에어컨을 외출하고 들어오기 전에 미리 켜놓을 수 있어서 좋네요.
3579,3580,20190523,2019,05,23,1,Google 사용자,회원가입만하면 왜 자꾸 처리중 오류발생이라고 뜨는데 .... 빠른답변 부탁드려요
3580,3581,20181217,2018,12,17,5,Google 사용자,정발 편리하게 사용하고 있어요!!
3581,3582,20201105,2020,11,05,5,hwabong bak,자동으로 확인이 가능해서 좋네요
3582,3583,20190518,2019,05,18,4,Google 사용자,tv연결안되는거빼고 편리하고 좋아욤
3583,3584,20200331,2020,03,31,5,Google 사용자,오늘부터 사용중인데 좀지나면서 알마보겠슴니다 현재로서는 만족합니다
3584,3585,20200515,2020,05,15,5,김기인,별다른 에러 없이 편리하게 잘 사용
3585,3586,20200312,2020,03,12,4,Google 사용자,센서허브와 미세먼지알리미는 같이 사용 못하나요?? 센서허브는 잘 되는데 미세먼지알리미는 등록이 안돼요
3586,3587,20210330,2021,03,30,5,Guihua Song,편하게 버튼으로 조작할 수 있어요
3587,3588,20190715,2019,07,15,1,Google 사용자,공유기 이름 한글로 해놓으면 연결은 못하네요 수정 좀 해주세요
3588,3589,20200711,2020,07,11,1,부푸리TV,에어콘이 지멋대로 온도조절하고 이상해짐
3589,3590,20210628,2021,06,28,1,HJ Park,서버 터짐? 에어컨 틀라니깐 초기화면으로 가고 로그인도 안되고 뭡니까 대체?
3590,3591,20201014,2020,10,14,1,정재범,업뎃할때마다 제품들 다등록 다시해야됨 만든넘 누고? ㅡㅡ 개빡치네 쓰라는거가 말라는거가 이럴꺼면 왜처만들었노? 주변에 기기들 찾기도 못하고 언넘이고 처만든넘 생각은 있나? 너희집구석에선 써봤나? 업뎃해보고? 좀 테스트해보고 업뎃을 하는 만들든 하자 제발 한두번도 아니고 ㅡㅡ 이때구로 해놓고도 월급은 받나? 다시 또 다등록하고 1대1문의에 이메일까지 보내라고? 폰을 안바꾼지 1년반이 지났는데 무슨 답변을 생각없이 보내노? 항상 LG는 이런식으로 대응하나? 참 답도 없다 너희집에서 실생활에 사용해보고 하자 부탁이다
3591,3592,20180929,2018,09,29,4,Google 사용자,에어콘 사면서 설치했는데 무척 편리하게 이용하였습니다..^^
3592,3593,20191003,2019,10,03,5,Google 사용자,여름에 에어컨 미리미리 켤수 있어서 너무좋아요
3593,3594,20191205,2019,12,05,3,Google 사용자,"답변 감사드립니다. 빠른 해결 부탁드립니다. ----------------------------------------------------------- 멀쩡히 잘쓰던거 로그인하라고 바뀌더니, 서버연결실패만 뜨네요."
3594,3595,20190727,2019,07,27,5,Google 사용자,외부에서도 상태를 알 수 있어서 좋습니다^^
3595,3596,20190812,2019,08,12,4,Google 사용자,한번씩 끊길때도 있지만 유용하게 잘 씁니다ㅋ
3596,3597,20210907,2021,09,07,2,강진영,위젯 투명으로 만들어주세요! 요즘 누가 화이트배경 써요? 웬만한 어플도 요즘엔 위젯을 투명배경으로 설정 가능하더라구요.빠른 처리 부탁드릴께요.
3597,3598,20201230,2020,12,30,5,yang hyuk-jin,연결 빠르고 사용 편해요.
3598,3599,20200523,2020,05,23,3,MD Space,생각보다 iot로 할 수 있는것들이 별로 없음. 가전을 LG로 쫙 깔아놓으면 각 기기의 온도정보와 위치정보를 공유하여 보다 능동적인 에어컨 온도제어라든지 이런 실질적인 기능은 없고 리모콘 안보일때 에어컨 켜는 용도 이상도 이하도 아님.
3599,3600,20210729,2021,07,29,3,이범희,Lg Tv 연결이 되었다가 안되었다가해요. 왜그러죠?ㅠㅠ
3600,3601,20190608,2019,06,08,3,Google 사용자,알림이 안되서 2번이나 지우나 깔고 하니 되네요.
3601,3602,20210225,2021,02,25,5,나연좌,끝날때마다 알려주고 진짜 좋네요
3602,3603,20190427,2019,04,27,5,Google 사용자,스마트폰앱이랑 연동되서 넘 편해요^^
3603,3604,20210808,2021,08,08,1,Rachel Kim,아진짜 몇번 연결시도하는건지 셀수가없네
3604,3605,20210116,2021,01,16,5,미소미니,개발자님 수고 많으십니다 만족합니다 어플구성과 조작이 심플하면서 한눈에 들어오네요 더많은가능과 제품 연구를 하셔서 더 만족할수있기를 바랍니다
3605,3606,20200303,2020,03,03,5,Google 사용자,핸드폰으로 껐다켰다 리모콘 필요가없네요ㅋ
3606,3607,20210825,2021,08,25,4,이동욱,센서허브 네트워크 연결 안되는 문제점 해결이 되어서 만족스럽습니다.
3607,3608,20220220,2022,02,20,1,김남현,어플을 이따구로 만들어서 어쩌잔거죠? 무한 본인인증 진짜 심하네ㅡ 혹시나 폰이잘못된거가싶었지만 어플문제네요 다음에는 lg제품조차 사기싫어지네요 이제 .
3608,3609,20191109,2019,11,09,1,Google 사용자,업그레이드하고 나서 안됨..서버응답이 어쩌고 저쩌고
3609,3610,20220318,2022,03,18,1,양미숙,가입을 했는데 로그인이 안되면 어떻게 사용하라는거야 ???
3610,3611,20191227,2019,12,27,5,Google 사용자,참 편리합니다.전기료금이 많이 나올까 걱정...???
3611,3612,20201201,2020,12,01,1,Ji Hoon Kim,기존에 LG 아이디가 전화번호로 가입되어 있는데 앱에서는 이메일 아이디만 입력하게 되어있어서 로그인이 안됩니다 어떻게 해야하나요?
3612,3613,20191015,2019,10,15,4,Google 사용자,폰으로 전원 켜지못하는게 아쉬움 나머진 좋음
3613,3614,20200929,2020,09,29,4,애슬론또봇,"TV, 세탁기 다 잘연결되네요...에어컨이랑 냉장고LG껀데 thinQ 마크가 없네요.. 그럼 연결이 안돼는거겠죠? ㅜㅜ"
3614,3615,20200926,2020,09,26,1,???,TV 리모콘 은 터치도안돼고 OK도안돼고 소리는물론이고채널변경도안됨 이럴거면 걍TV 리모콘 쓰지 LG말고다른걸 쓸걸그랬나?
3615,3616,20211114,2021,11,14,5,김진만,필터 교체일이나 케어받은 내용도 연동되면 좋겠어요.
3616,3617,20190727,2019,07,27,4,Google 사용자,안녕하세요 LG ThinQ앱을 쓰고있는 사람입니다. 다른제품은잘되는데 세탁기를사용할려고 하는데 Tng on를사용할려하는데 세탁기 전원을 켰는데도 제품의 전원이 켜지지않아 사용할수없습니다. 라는문구가 떠서 다운로드가 안됩니다. 그리고 정수기는 스마트케어 진단을 할려하는데 소리로 진단이 불가하다 는말만뜨고 스마트케어가 안되요.해결책 알려주세요. 빠른 답글부탁드립니다. 답글좀 빨리해주세요 에러발생 장면을 캡춰를 했는데 어떻게 올려요? 고객계정은 무슨 계정이요?? 정수기 모델명 WD302GB 세탁기 모델명 T17DH 입니다.
3617,3618,20201023,2020,10,23,5,bthree two,6개 등록되어 있는데 아주 편해요
3618,3619,20190725,2019,07,25,4,Google 사용자,집에있는 티비 에어컨 냉장고 세탁기 다 등록했어요 앞으로 유용하게 쓸거같아요 혹시 제품들 순서좀 바꾸는 방법 없나요?? 에어컨 티비를 주로 쓸거같은데 제일 먼저 등록했더니 맨 밑에있어서요 어플내 제품순서좀 바꾸게 해주세요
3619,3620,20210502,2021,05,02,4,김서하,앱과 연동되어 알려주니 생활이 편리해졌어요~ 감사합니다 ~^^
3620,3621,20220206,2022,02,06,5,하은미,편하고 좋습니다 강추해요
3621,3622,20190726,2019,07,26,5,Google 사용자,너무너무 좋고요 감사합니다 번창하시길 기원합니다
3622,3623,20200512,2020,05,12,5,허원철,흡입력도 괜찮고 물걸레 청소 잘 됩니다.
3623,3624,20190817,2019,08,17,1,Google 사용자,에어컨 접속하기 진짜 힘드네요 서버 관리 안하시나요? 연결이 되야 IOT지 이건 뭐 리모콘만도 못하니 원
3624,3625,20191119,2019,11,19,1,Google 사용자,제발 푸쉬 알림 좀... 푸쉬 알림 온은 되어있구요. 예전에 잘되더만 요샌 왜 안되요?
3625,3626,20200919,2020,09,19,5,배재현,등록이 쉽고 유용합니다
3626,3627,20191202,2019,12,02,3,Google 사용자,세탁기 전원 직접기기에 켜두고 원격제어까지 설정해야 앱에서 컨트롤 가능해서 불편합니다 앱에서 전원까지 조절이 되야 외출시에도 세탁을 시작할수 있는거죠
3627,3628,20201106,2020,11,06,5,Ray cat,엘지가전 제품 사용하면 필수앱 잘 쓰고 있어요.
3628,3629,20200802,2020,08,02,4,김은미,빨래가 끝나면 알림음이 울렸으면 좋겠어요.
3629,3630,20190101,2019,01,01,5,Google 사용자,전원끄고잇어도 미세먼지농도 알아서 알려주고 운전하자함
3630,3631,20210810,2021,08,10,4,record workout,이동식에어컨 컨트롤러 정음버튼 만들어주세요
3631,3632,20190312,2019,03,12,5,Google 사용자,예약기능이 있어서 너무 편리해요..
3632,3633,20190729,2019,07,29,1,Google 사용자,왜이렇게 폭망했나요 접속을 못하게 해놓은건가요 에어컨 예약기능부터 다 먹통 됐네요 헬쥐가 맞네.. 밤부터 새벽에 제발이상한짓좀 하지말아요 관리를 안하는게 도와주는거임 아님 삼성한테 서버외주맡기고 싹 퇴사하세요~
3633,3634,20191013,2019,10,13,5,Google 사용자,원격으로 사용하니 편하긴하네요.
3634,3635,20190719,2019,07,19,1,Google 사용자,잘쓰다가 서버응답이 없다고 하며 튕기네요
3635,3636,20190514,2019,05,14,5,Google 사용자,앱이 깔끔하고 사용이 쉽습니다.
3636,3637,20190706,2019,07,06,1,Google 사용자,에러있음. 자주 연결해제
3637,3638,20190730,2019,07,30,5,Google 사용자,리모컨보다 쓰기 편하네요 ㅎ
3638,3639,20200925,2020,09,25,1,김태영,A c 진짜 업데이트 광고하려고했냐 업데이트하고 난리났자나
3639,3640,20210806,2021,08,06,5,정해철,정말 잘 구입한거같아요.. 오래오래 잘쓰겠습니다 ^^
3640,3641,20201201,2020,12,01,5,토토르,지켜보고 있지않아도 핸드폰으로 알림을주니 좋네요.
3641,3642,20190125,2019,01,25,5,Google 사용자,관련 제품을 더 스마트하게 사용하게 됬어요
3642,3643,20200630,2020,06,30,5,TAE YOUNG CHUNG,LG제품을 편리하게 컨트롤 하게해줍니다
3643,3644,20191116,2019,11,16,1,Google 사용자,오류 너무 많음. 튕김. 연결끊어짐.
3644,3645,20181102,2018,11,02,5,Google 사용자,좋아요! wifi 잘 작동하는것만 해도 감사합니당
3645,3646,20190518,2019,05,18,4,Google 사용자,사용이 직관적이고 편해요.
3646,3647,20220126,2022,01,26,1,서진혁,지웠다 깔아도 예약버튼 활성화가 안돼요. 이유가 뭘까요?
3647,3648,20210503,2021,05,03,1,권기릿,진짜 최악수준이네 연결 원활하게좀 새로 업데이트 보완좀 기기를 못찾아 샤오미도 이정돈 아니겠다. 이러다 가전까지 사업 접겠?
3648,3649,20200627,2020,06,27,5,화선,간단하고 쓰기 편하네요.
3649,3650,20200314,2020,03,14,1,Google 사용자,잘 안되네요.... SmartThings앱이 훨씬 더 좋아요
3650,3651,20210908,2021,09,08,5,민,간단한 사용. 조작 편리
3651,3652,20190504,2019,05,04,5,Google 사용자,어플너무좋아요~~~~사용하기도편해요^^
3652,3653,20190717,2019,07,17,5,Google 사용자,온도조절이되면더좋을것같아요
3653,3654,20190315,2019,03,15,5,Google 사용자,로딩이 느리긴하지만 편리함
3654,3655,20181107,2018,11,07,2,Google 사용자,진단기능의 신뢰성이 현저히 떨어짐.
3655,3656,20190615,2019,06,15,5,Google 사용자,아주 편리하네요. 약간걱정은 전기세
3656,3657,20190706,2019,07,06,4,Google 사용자,해보니까 편해요~갈수록 점점 더 좋아지겠죠~
3657,3658,20211026,2021,10,26,1,Ah_reum Choi,이거 먼가요 구글과도 연결안되고 카카오미니 와도 연결이 안됨 왜자꾸 못찾는다는 걸까요 이 어플로 밖엔 컨트롤 할수 없는건가요???? 연결할수 있다는 왜 뜨는건지..
3658,3659,20190807,2019,08,07,4,Google 사용자,좋아요 근데 상태 체크 로딩이 좀 긴거같아요
3659,3660,20200927,2020,09,27,5,ᄒᄒ,자동으로 찾아줘서 편해요
3660,3661,20190216,2019,02,16,5,Google 사용자,단순하고 편리합니다..
3661,3662,20191122,2019,11,22,5,Google 사용자,외부에서도 청소 도음이 최고
3662,3663,20190709,2019,07,09,5,Google 사용자,세탁완료알림이 굉장히 편하고 좋아요~~
3663,3664,20200108,2020,01,08,1,Google 사용자,잘쓰다가 어느날 메인화면에 등록된제품이없습니다. 라고 떠요 ㅡㅡ 그래서 다시 제품 연결하여 등록하려니 이미 등록아 되어있다그러고... 뭐가문젠가요?
3664,3665,20190803,2019,08,03,3,Google 사용자,같은 와파로 연결하고 있는데 에어컨이 혼자 떨어져 있다네요
3665,3666,20191207,2019,12,07,5,Google 사용자,편리한 서비스 만족합니다
3666,3667,20200820,2020,08,20,5,는목농원,일단 급냉으로 사용하니 얼음이 빠르게 어네요 좋아요
3667,3668,20210502,2021,05,02,5,JAEWOOK KWAK,"사용 완료 후, 알람 기능이 유용해요"
3668,3669,20200929,2020,09,29,1,mb park,홈>tv>3닷>설정>앱오류 및 강제종료 발생 / 기종 : 갤럭시s10e / os : 안드로이드10
3669,3670,20220122,2022,01,22,1,강진호,엘지 티비와 삼성폰 연동이 막혔네요; 아내 애플은 엘지 티비 리모콘 잘되는데 제 삼성폰에서는 티비 엘지 씽큐가 뜨지도 않고 뜨더라도 작동이 안됩니다. 확인 및 조치해주세요
3670,3671,20190923,2019,09,23,5,Google 사용자,사용성도 좋고 편리하내요
3671,3672,20200322,2020,03,22,5,Google 사용자,많은기능은 아니지만 편리한 앱입니다.
3672,3673,20190608,2019,06,08,5,Google 사용자,건조기사용중인데 많은 도움이 되네요
3673,3674,20180927,2018,09,27,1,Google 사용자,원격제어 어플이 원격이 안된다 ㅡㅡ
3674,3675,20200622,2020,06,22,5,A P,가전제품 등록하여 사용하니 편리해요
3675,3676,20200725,2020,07,25,5,육원석,넘조아요! 저희 집 은 구글홈과 같이 연동 하는데 편리하더라고요ㅎㅎㅋㅋ 이앱 조아요
3676,3677,20200922,2020,09,22,2,홍지훈,업데이트후 접속이 원할하지 않습니다
3677,3678,20190614,2019,06,14,4,Google 사용자,좋습니다 필터수명 알려주는기능 좋네요
3678,3679,20191214,2019,12,14,5,Google 사용자,편리함과 시스템이 좋아요
3679,3680,20201007,2020,10,07,1,김지호,"제품은 잘 만들어 놓고 이런 개 쓰레기 앱을 내 놓으니 엘지가 욕 먹는 거예요. 엘지전자 임직원들은 이거 써 보기나 하나요? 티비 리모컨이 필요해서 설치 했는데 뭔 놈의 인증, 동의가 그렇게도 많나요? 내가 보는 모든 시청 기록을 다 가져가야만 직성이 풀리나요? 시청 기록 안 주면 쓰지도못하게 하는 쓰레기 같은 마인드는 무슨 자신감이예요? 엘지 제품을 사랑하는 마음에서 안타까워 글 남깁니다."
3680,3681,20190807,2019,08,07,5,Google 사용자,알림이 있어 용이하게 잘 사용하구 있어요^^
3681,3682,20190504,2019,05,04,2,Google 사용자,세탁기와건조기구입사용중인데요 세탁 건조 완료알림오는건좋은데 완료외면 전원이꺼져서 세탁건조 완료된시간이 표시되었으면좋겠네요
3682,3683,20190512,2019,05,12,4,Google 사용자,에어컨 자동건조 기능 추가해주세요
3683,3684,20210110,2021,01,10,5,이혜원,오류가 설명되어 빠르게 해결할 수 있어 좋아요
3684,3685,20201027,2020,10,27,1,광계토,앱 시용하는데도 실명인쯩까지 요구하게 만들어 놨네요 개인정보가 공공정보라지만 구지 개인정보를 요구하는게 영
3685,3686,20210711,2021,07,11,1,최진남,케이블 방송 리모컨 채널 변경이 되다 말다 지 맘대로네요
3686,3687,20190806,2019,08,06,4,Google 사용자,스마트폰으로 제어할 수 있어서 편합니다.
3687,3688,20191003,2019,10,03,2,Google 사용자,스마트 진단으로 뭔가 정보를 주는건 아닌거 같네요..그냥 정상작동한다 이거 알려주는게 무슨 진단인지...
3688,3689,20181108,2018,11,08,1,Google 사용자,"로보킹 등록 마지막에 ""제품정보 다운로드 중..."" 에서 계속 머무르더니 결국 청소기에서 연결실패라고 하네요 ㅠㅠ"
3689,3690,20200508,2020,05,08,2,Montblanc,냉장고 스마트쿨링 동작메시지 상단표시여부 선택할 수있게 해주세요 그리고 앱 사용중인데 왜 계정삭제 메일이 날아오는거죠
3690,3691,20200310,2020,03,10,1,Google 사용자,이거 사용하는 의미가 있나요..?세탁기 전원도 못켜요; 결국 세탁실까지 가야 빨래를 할수잇는데 연결왜하나요?
3691,3692,20200727,2020,07,27,4,김동현,에어컨 표시등 밝기 조절기능도 넣어주세요
3692,3693,20210309,2021,03,09,5,김윤경,밖에서도 가전제품을 관리할 수 있어서 좋아요
3693,3694,20200422,2020,04,22,1,Google 사용자,기기 연결이 너무 안돼요.... 삼*이랑 비교돼요...ㅠㅠ
3694,3695,20190310,2019,03,10,3,Google 사용자,건조기.세탁기 원격이 안되는이유가 아이들이 들어가는 안전사고라니 구더기 무서워서 장 못담근다는 속담이 딱맞아 떨어지네요. 스마트씽큐 연결하고 제품등록단계에서 등록이 안되면 처음부터 다시해야함. 정말 스마트 답게 업그레이드 되길 기대해보네요.
3695,3696,20190724,2019,07,24,5,Google 사용자,편리하고 고급기능입니다
3696,3697,20210731,2021,07,31,1,박건기,서버 연결이 불안정하여 잠시후에 다시연결.. 이 뭡니까
3697,3698,20190809,2019,08,09,5,Google 사용자,컨트롤도 잘되고 좋네요♥♥
3698,3699,20190117,2019,01,17,1,Google 사용자,인식이 않될때도 있고 느리고 사용이 불편하다
3699,3700,20220627,2022,06,27,1,용호차,업데이트 되고 왜 로그인이 안됨?
3700,3701,20200105,2020,01,05,4,Google 사용자,설정을 기기보다 쉽게 할 수 있어 좋음
3701,3702,20190616,2019,06,16,2,Google 사용자,왜 LG TV앱에서 TV외에는 검색이 안될까요? 외부로 정보가 안나가고있습니다 클로버 구글 모두 안나오네요 스타일러 세탁기 안나옵니다 이 앱에서는 나오는데 웹으로 접속검색은 안되네요 확인좀 해주세요 삼성에 비해 좀 기능이 떨어지는것 같습니다 가전은 좋지만 SW도 신경써주세요
3702,3703,20200606,2020,06,06,5,박준석,조금더 앱이 직관적이면 좋을 것 같습니다
3703,3704,20200605,2020,06,05,5,jjang Kim,편리하고 쉽게 사용할 수 있어 좋네요.
3704,3705,20190704,2019,07,04,5,Google 사용자,밖에 있을때도 설정이 되서 넘 좋아요~^^
3705,3706,20201102,2020,11,02,2,LEE이피디,에러가 진짜 많지만 변화려는 모습에 별 두개
3706,3707,20190805,2019,08,05,5,Google 사용자,여름철 에어컨 미리가동 너무 좋네요
3707,3708,20210716,2021,07,16,1,김민석,스마트진단만 왜 계속 뜨나요... 진단만 죙일 하다가 그냥 삭제했읍니다...
3708,3709,20190911,2019,09,11,5,Google 사용자,편의를 잘 봐주는 어플 참 좋습니다.
3709,3710,20201007,2020,10,07,1,bullybully,업데이트후 알람이 하나도 안울려요 ㅜ 건조기 식세기 완료되도 알람안떠서 신경쓰여요 ㅡㅡ
3710,3711,20200823,2020,08,23,5,오일심,에어컨 구입후 바로 설치한다는게 3년이 지난 이제야 설치후 사용합니다~~
3711,3712,20200330,2020,03,30,5,Google 사용자,자동차블루링크처럼의 편리함 가격은무료인 어플
3712,3713,20200223,2020,02,23,5,Google 사용자,전원도 켜기도 되면 차~암 좋겠어요
3713,3714,20190307,2019,03,07,5,Google 사용자,끝남 알림기능만 쓰는데 편합니다.
3714,3715,20190730,2019,07,30,5,Google 사용자,구동속도가 많이 느려요.
3715,3716,20191119,2019,11,19,5,Google 사용자,등록이 쉽고 편하네요
3716,3717,20201115,2020,11,15,5,현진우진,편하고 쉽게 설명되어 있음
3717,3718,20200313,2020,03,13,5,Google 사용자,좋아요^^ 굉장히 만족하며 사용하고 있습니다.
3718,3719,20220412,2022,04,12,1,정용,개인정보 이용약관 수정을 얼마나 해대는건지 또 동의 하래 담당자는 뭔소린지도 모르고 답변 복붙이나 하고 있고..
3719,3720,20190802,2019,08,02,1,Google 사용자,"예전 것은 문제 없었는데, 업그래이드한 이번 것은 개판 쓰레기네. 왜이렇게 연결이 불안정하냐. 엘쥐가 영원한 이류가 되는지.이걸 앱이라 개발하고 돈은 받았겠지."
3720,3721,20190526,2019,05,26,5,Google 사용자,세탁기 전원도 원격으로 켜지면 좋겠네요
3721,3722,20180917,2018,09,17,5,Google 사용자,오... 원격지에서도 알려주고 좋아요
3722,3723,20181123,2018,11,23,5,Google 사용자,좋네요!!!!!음 되게 꼭필요하다기보다 업데이트도되고
3723,3724,20201221,2020,12,21,5,호랑가시나무,세탁실까지 않고 폰으로 세탁옵션을 조정 할 수 있다는것이 참 좋네요
3724,3725,20200902,2020,09,02,5,신태성,완전 편함 리모컨 필요 없어요
3725,3726,20190214,2019,02,14,5,Google 사용자,원격으로 관리를 할수 있어 편해요
3726,3727,20191014,2019,10,14,3,Google 사용자,"티비는 켤 수는 없고, 식기세척기는 상태확인 용이고 조작은 안 되네요."
3727,3728,20190703,2019,07,03,4,Google 사용자,연결도 잘되고 편하네요
3728,3729,20200713,2020,07,13,5,JG SEO,설정 간단하고 편해서 좋음
3729,3730,20190610,2019,06,10,5,Google 사용자,세탁이 끝나면 알려주고 시간이 얼마남았는지도 알려주어서 너무 편해요
3730,3731,20181231,2018,12,31,5,Google 사용자,전원도 켤수있음 좋을꺼같아요
3731,3732,20210416,2021,04,16,1,김갑중,본인 인증이 계속 안되네요. PASS 인증문자가 몇일동안 해도 안됩니다.
3732,3733,20190908,2019,09,08,5,Google 사용자,역시 LG제품이네요^^ 아주 만족합니다.
3733,3734,20190928,2019,09,28,5,Google 사용자,너무 좋습니다 이거 쓸려고 LG 제품으로 통일했습니다
3734,3735,20190724,2019,07,24,5,Google 사용자,"제습기, 정수기, 세탁기, 건조기를 잘 이용중입니다. 외출 중에도 제어가 가능해서 쓸만해요."
3735,3736,20181024,2018,10,24,5,Google 사용자,편리하고 작동이 쉽습니다!
3736,3737,20190322,2019,03,22,1,Google 사용자,공유기 이름 바꿔가며 기어코 힘들게 연결했는데 인식을 했다 안했다 아니 안하는 비율이 더 많네요 이거 테스트라거나 사후관리 제대로 안하고 그냥 내버려두는 건가요?
3737,3738,20220530,2022,05,30,1,김용일,젓같음. 맨날초기화.
3738,3739,20200719,2020,07,19,5,Google 사용자,원격제어 하는 부분이@안전을 생각한 건 좋지만 사실 불편하네요..ㅠ
3739,3740,20220506,2022,05,06,5,강성주,편하고 좋네요..ㅎㅎ
3740,3741,20220507,2022,05,07,5,DK KONG,유용하게 잘 사용됩니다.
3741,3742,20220604,2022,06,04,2,busup Kim,잘 쓰고있는데 통합 회원가입??
3742,3743,20220501,2022,05,01,1,Jun-Seok Yeo,진짜 너무 느려요..
3743,3744,20211115,2021,11,15,1,짤적절한,업데이트하니까 식세기 무용지물 됬네요 어플로 식세기 컨트롤도 못하는거 왜 만들어놓으셨는지 이해를 못하겠네요
3744,3745,20210918,2021,09,18,5,김종관,편리하게 관리해서 좋아요
3745,3746,20200625,2020,06,25,3,이진용,앱 실행후 기기에 접속하는 시간이 오래걸림
3746,3747,20190308,2019,03,08,5,Google 사용자,앱으로 에어컨 컨트롤 유용하게 사용하고 있어요. 증
3747,3748,20190309,2019,03,09,5,Google 사용자,광장히 편리하고 좋네요~
3748,3749,20190808,2019,08,08,5,Google 사용자,외출시 가전제품들 관리하기가 정말 편해요
3749,3750,20190407,2019,04,07,5,Google 사용자,상태 확인 및 사용이 편리해요
3750,3751,20210707,2021,07,07,5,hyungseok ji,빠르게 실행 가전 컨트롤 편함
3751,3752,20190712,2019,07,12,5,Google 사용자,구글계정등록이 없다면서 엘지 id등록하라네요 구글홈사요하려고하는데요
3752,3753,20200825,2020,08,25,4,Chihun Kang,지금은 잘 되는데요 의류 건조기 연결시키는 과정이 너무 힘들었습니다
3753,3754,20210116,2021,01,16,5,샤도우,사용하기 좋고 정보보기도 좋아요.
3754,3755,20210212,2021,02,12,5,김정현,좋아유 핸드폰으로 간편하게 청소기.돌리기
3755,3756,20201208,2020,12,08,5,황명순,완료되었읍니다를삭제하려면어떡해하나요업데이트전에됐는데안되요
3756,3757,20200321,2020,03,21,5,Google 사용자,세탁기랑 건조기도 원격으로 전원 켜졌으면 좋겠네요
3757,3758,20210402,2021,04,02,1,38gj3lz0f,"느리고, 오류많고, 연결자주끊김, 쓰레기, 삼성살걸"
3758,3759,20200426,2020,04,26,5,Google 사용자,전체적으로좋은데 전자레인지만 아직인식못하네요 ㅡㅡ
