userName,date,rating,like,title,review,content
코코몽왕팬,2019-09-30 23:56:02-07:00,5,0,좋네요 내손안에 기기작동이 한번에~~,저희집 기기가 엘지 제품인데 필터관리가 제일 까다로운데 다 알수 있고 작동리모컨기능이 있어 너무 편리하고 스마트 진단까지 짱!~~ 부가기능으로 제품 소모품을 살수있는 기능까지 정말 편리한 앱!!,좋네요 내손안에 기기작동이 한번에~~ 저희집 기기가 엘지 제품인데 필터관리가 제일 까다로운데 다 알수 있고 작동리모컨기능이 있어 너무 편리하고 스마트 진단까지 짱!~~ 부가기능으로 제품 소모품을 살수있는 기능까지 정말 편리한 앱!!
비트윈👌,2018-10-16 01:29:43-07:00,4,0,편리해요,"원격관리 및 실행 상태를 한눈에 볼수 있는 점 너무나 편합니다
역시 가전은 엘지 ㅋㅋㅋ
좋습니다만 사용하다보니
원격으로 전원을 켜거나 하는 등 관리 하는 것이 좀 제한적이네요
물론 안전상의 이유가 있겠지만 이부부노 개선된다면 좋겠어요","편리해요 원격관리 및 실행 상태를 한눈에 볼수 있는 점 너무나 편합니다
역시 가전은 엘지 ㅋㅋㅋ
좋습니다만 사용하다보니
원격으로 전원을 켜거나 하는 등 관리 하는 것이 좀 제한적이네요
물론 안전상의 이유가 있겠지만 이부부노 개선된다면 좋겠어요"
준건밍밍,2021-01-09 20:19:40-07:00,5,0,스마트함이 너무 마음에 들어요,"에러코드가 났을때
고객센터 전화 하지않아도 
씽큐로 왜그런지 알수있고
해결할수 있어서 좋아요","스마트함이 너무 마음에 들어요 에러코드가 났을때
고객센터 전화 하지않아도 
씽큐로 왜그런지 알수있고
해결할수 있어서 좋아요"
purinee,2020-09-24 06:14:07-07:00,1,0,별 한개도 아까움,지금껏 잘 사용해왔는데 업데이트후 잘 못사용하고 있습니다 뭐가 스마트씽큐에요? 안스마트합니다 연동은 자꾸 로딩이고 삭제하고 다시 등록하려니 어플이 먹통입니다 겨우 다시 등록했더니 여전히 제품 정보 못읽어오고 로딩중입니다 온오프 기능도 없어졌고요 후기 훑어보니 “불편하면 신고해라 들어줄게” 하시는데 고객 편의를 위해 제작한 어플과 서비스가 아닙니까? 출시전에 충분한 시험과 검토를 했어야지 당연한게 아닌가요 뭐가 업데이트 된건가요 그냥 모양 바뀌고 구성 바뀌면 업데이트라고 하는건가요?,별 한개도 아까움 지금껏 잘 사용해왔는데 업데이트후 잘 못사용하고 있습니다 뭐가 스마트씽큐에요? 안스마트합니다 연동은 자꾸 로딩이고 삭제하고 다시 등록하려니 어플이 먹통입니다 겨우 다시 등록했더니 여전히 제품 정보 못읽어오고 로딩중입니다 온오프 기능도 없어졌고요 후기 훑어보니 “불편하면 신고해라 들어줄게” 하시는데 고객 편의를 위해 제작한 어플과 서비스가 아닙니까? 출시전에 충분한 시험과 검토를 했어야지 당연한게 아닌가요 뭐가 업데이트 된건가요 그냥 모양 바뀌고 구성 바뀌면 업데이트라고 하는건가요?
sujin6,2020-08-18 00:16:02-07:00,5,0,앱 UI UX 업데이트가 필요하지만 앱 자체는 매우 유용합니다.,"회사에서 집 가기 전까지 IoT로 제습기 켜기,예약끄게 등 잘 이용하고 있어서 만족합니다.","앱 UI UX 업데이트가 필요하지만 앱 자체는 매우 유용합니다. 회사에서 집 가기 전까지 IoT로 제습기 켜기,예약끄게 등 잘 이용하고 있어서 만족합니다."
망고조하,2019-06-06 22:32:04-07:00,4,0,모든게 다 좋지만,"모든게 다 좋지만 등록한 순서대로만 설정이 되어서
자주 사용하는 제습기 같은건 아래쪽에 있어서 스크롤을 한참 내려야 하네요
요새 나오는 앱들은 꾹 눌러서 위아래 정렬 가능한 기능같은게 있는데 그런게 있으면 더 좋을거 같아요","모든게 다 좋지만 모든게 다 좋지만 등록한 순서대로만 설정이 되어서
자주 사용하는 제습기 같은건 아래쪽에 있어서 스크롤을 한참 내려야 하네요
요새 나오는 앱들은 꾹 눌러서 위아래 정렬 가능한 기능같은게 있는데 그런게 있으면 더 좋을거 같아요"
비니빈스,2021-12-30 19:43:49-07:00,5,0,정말 편리합니다,"바코드로 인식해서 구매한 식품을 관리할 수 있어 
냉동실 파먹기를 할 필요가 없어질 것 같아요","정말 편리합니다 바코드로 인식해서 구매한 식품을 관리할 수 있어 
냉동실 파먹기를 할 필요가 없어질 것 같아요"
shaorei_b,2021-07-07 02:21:52-07:00,3,0,알림 갯수 제발 수정좀..,"알림오면 그때그때 확인하고 바로 다 삭제하는데
확인한 것도, 삭제한것도 다 무시되고 여태 받은 총 알림 갯수가 카운팅되서 알림뱃지로 떠있는거 너무너무 신경쓰여요. 
대기업 앱에서 이정도 검수도 안하시나요. 

IOS도 씽큐도 가장 최신버전이어요.","알림 갯수 제발 수정좀.. 알림오면 그때그때 확인하고 바로 다 삭제하는데
확인한 것도, 삭제한것도 다 무시되고 여태 받은 총 알림 갯수가 카운팅되서 알림뱃지로 떠있는거 너무너무 신경쓰여요. 
대기업 앱에서 이정도 검수도 안하시나요. 

IOS도 씽큐도 가장 최신버전이어요."
미카엘라나,2021-06-12 19:49:35-07:00,5,0,자꾸만 튕김현상이 있네요..,세탁기를 새로사서 연동시키려 앱에 접속만하면 네트워크 불안정이라 뜨며 자꾸 튕기네요..,자꾸만 튕김현상이 있네요.. 세탁기를 새로사서 연동시키려 앱에 접속만하면 네트워크 불안정이라 뜨며 자꾸 튕기네요..
wjhlgrv,2020-11-13 21:32:28-07:00,1,0,쓸 수가 없어요ㅜ,LG전자 회원으로 로그인 하려고 해도 자꾸 잘못된 비번이라고 나오길래 결국 애플 아이디 이용해서 회원가입 했습니다(홈페이지에서는 문제없이 로그인됩니다). 그랬더니 이제는 본인인증을 하라고 해서 통신사 선택하고 시작하기 눌렀더니 pass 설치 안내만 나와요. 스크롤 내려서 아무리 찾아도 문자로 인증 버튼은 안보입니다. 저한테는 thinq가 없는 옵션이네요.,쓸 수가 없어요ㅜ LG전자 회원으로 로그인 하려고 해도 자꾸 잘못된 비번이라고 나오길래 결국 애플 아이디 이용해서 회원가입 했습니다(홈페이지에서는 문제없이 로그인됩니다). 그랬더니 이제는 본인인증을 하라고 해서 통신사 선택하고 시작하기 눌렀더니 pass 설치 안내만 나와요. 스크롤 내려서 아무리 찾아도 문자로 인증 버튼은 안보입니다. 저한테는 thinq가 없는 옵션이네요.
총총이뽀삐,2020-09-25 06:25:09-07:00,1,0,이럴거면 업데이트 안 했으면 ...,"왜 맨날 업데이트만 하면 집안의 온 기기들 다 삭제되고... 새로 등록해야해요? 이정도면 업그레이드가 아니고 다운그레이드 같아요 ! 제품은 만족하며 사용하는데 어플은 너무 구식 같아요 ... 편리하자고 만든 스마트 컨트롤 장치인데
업데이트와 동시에 또 모든 기기 삭제되어 방마다 돌아다니며 또 새로 연결 해야하네요. 벌써 2~3번 째 같은데 정말 귀찮고 화납니다.. 다른 리뷰 보니 저희 집만 문제 있는게 아닌 것 같은데 제발 좀 리뷰들 읽어보시고 제대로 문제 해결 좀 해주세요","이럴거면 업데이트 안 했으면 ... 왜 맨날 업데이트만 하면 집안의 온 기기들 다 삭제되고... 새로 등록해야해요? 이정도면 업그레이드가 아니고 다운그레이드 같아요 ! 제품은 만족하며 사용하는데 어플은 너무 구식 같아요 ... 편리하자고 만든 스마트 컨트롤 장치인데
업데이트와 동시에 또 모든 기기 삭제되어 방마다 돌아다니며 또 새로 연결 해야하네요. 벌써 2~3번 째 같은데 정말 귀찮고 화납니다.. 다른 리뷰 보니 저희 집만 문제 있는게 아닌 것 같은데 제발 좀 리뷰들 읽어보시고 제대로 문제 해결 좀 해주세요"
posom1,2020-06-11 02:59:48-07:00,5,0,잘 쓰고있습니다,"어플 간단하고 편리하네요
공청, 로봇청소기, 식세 사용하는데 너무 좋아요
s전자꺼는 원격으로 사용하려면 딜레이가 심한데 엘지는 덜하네요","잘 쓰고있습니다 어플 간단하고 편리하네요
공청, 로봇청소기, 식세 사용하는데 너무 좋아요
s전자꺼는 원격으로 사용하려면 딜레이가 심한데 엘지는 덜하네요"
알랑배러리,2018-09-04 18:51:49-07:00,4,0,세탁기와 건조기를 연결해서 사용하고 있는데,"세탁기와 건조기 연결해서 사용하고 있는데 매번 세탁기와 건조기에서 원격제어를 눌러야 어플과 연결할 수 있는게 불편하고 어플에서 할 수 있는 기능이 켜고 끄는 것하고 시간이 얼마나 남았는지 확인하는 정도 밖에 안되네요. 리모컨처럼 어플로 제품 전원도 제어 할 수 있고, 원격제어 할 수 있는 기능이 많아졌으면 좋겠습니다. 그래도 어플로 건조기와 세탁기 연결해서 쓸 수 있어서 좋네요.","세탁기와 건조기를 연결해서 사용하고 있는데 세탁기와 건조기 연결해서 사용하고 있는데 매번 세탁기와 건조기에서 원격제어를 눌러야 어플과 연결할 수 있는게 불편하고 어플에서 할 수 있는 기능이 켜고 끄는 것하고 시간이 얼마나 남았는지 확인하는 정도 밖에 안되네요. 리모컨처럼 어플로 제품 전원도 제어 할 수 있고, 원격제어 할 수 있는 기능이 많아졌으면 좋겠습니다. 그래도 어플로 건조기와 세탁기 연결해서 쓸 수 있어서 좋네요."
T.V_ARK,2019-04-12 19:04:47-07:00,5,0,집안가전이 전부 LG인데 정말 좋아요,"모든 대형 가전제품은 LG를 사용중인데 어플하나로 다 관리가 가능한게 진짜 좋네요!
업데이트되면서 연결도 쉬워졌어요
강추강추","집안가전이 전부 LG인데 정말 좋아요 모든 대형 가전제품은 LG를 사용중인데 어플하나로 다 관리가 가능한게 진짜 좋네요!
업데이트되면서 연결도 쉬워졌어요
강추강추"
ajsep99,2018-05-17 04:49:34-07:00,4,0,몇일 고생햇네요,"리뷰하기싫엇는데 에어컨등록후 처음에 되더니 업데이트 이후 연결이 안된다고 떠서 몇일고생햇는데
앱자체를삭제하고 다시 설치하닌깐 되네요 
이런문제는 제때 공지 해주시는게 좋을꺼 같네요
여튼 문제해결하고 잘쓰고 있습니다","몇일 고생햇네요 리뷰하기싫엇는데 에어컨등록후 처음에 되더니 업데이트 이후 연결이 안된다고 떠서 몇일고생햇는데
앱자체를삭제하고 다시 설치하닌깐 되네요 
이런문제는 제때 공지 해주시는게 좋을꺼 같네요
여튼 문제해결하고 잘쓰고 있습니다"
seokyuni,2021-09-28 21:10:58-07:00,4,0,네트워크가 불안정 하다네요,"아이폰 ios15 업데이트 하면서 세탁기랑 네트워크 연결이 안됩니다. 
ㅠㅠㅠ 나머지는 너무 잘 사용하고 잇어요","네트워크가 불안정 하다네요 아이폰 ios15 업데이트 하면서 세탁기랑 네트워크 연결이 안됩니다. 
ㅠㅠㅠ 나머지는 너무 잘 사용하고 잇어요"
칼라키드,2020-11-08 03:08:38-07:00,5,0,많이 개선되고 있네요,"냉장고는 왜 있는지 모르겠어요 원격으로 온도체크할일이 뭐가 있다고
식기세척기랑 드럼세탁기 건조기는 아주 요긴하게 사용합니다","많이 개선되고 있네요 냉장고는 왜 있는지 모르겠어요 원격으로 온도체크할일이 뭐가 있다고
식기세척기랑 드럼세탁기 건조기는 아주 요긴하게 사용합니다"
리시공주,2020-10-26 09:35:35-07:00,1,0,이 앱 사용할 수 있는더 맞나요?,"새탁기 구입했는데, 배송기사님이 말하시길 통세척하려면 씽큐앱 설치해서 와이파이 연결되면 된다고 하시길래 생각나서 해볼까 했는데, 앱이 초기 화면에서 멈추고 그다음으로 넘어가지도 않고 열리지도 않아요. 앱스토어에 와보니 업데이트하라고 나와 있어서 했더니 그래도 안되요.. 이 앱 사용할 수 있는 거 맞아요? 처음 다운받고 하려고 할 때도 안되서 그냥 냅뒀는데, 배송 기사님이 통세척은 한달에 한번씩 하라고 하셔서 해야하는데, 앱이 열려야 하지요...고객센터에 문의해서 통세척 방법 문의 해야하나요? 엘지전자 상담사들은 친절하지도 않고, 맨날 본인들 부서 아니라고 담당부서 연락드리게 하겠다는 말만하고 기본 제품 지식이 전혀 없던데...이 앱 안열리면 어디서 해결해야 하나요???","이 앱 사용할 수 있는더 맞나요? 새탁기 구입했는데, 배송기사님이 말하시길 통세척하려면 씽큐앱 설치해서 와이파이 연결되면 된다고 하시길래 생각나서 해볼까 했는데, 앱이 초기 화면에서 멈추고 그다음으로 넘어가지도 않고 열리지도 않아요. 앱스토어에 와보니 업데이트하라고 나와 있어서 했더니 그래도 안되요.. 이 앱 사용할 수 있는 거 맞아요? 처음 다운받고 하려고 할 때도 안되서 그냥 냅뒀는데, 배송 기사님이 통세척은 한달에 한번씩 하라고 하셔서 해야하는데, 앱이 열려야 하지요...고객센터에 문의해서 통세척 방법 문의 해야하나요? 엘지전자 상담사들은 친절하지도 않고, 맨날 본인들 부서 아니라고 담당부서 연락드리게 하겠다는 말만하고 기본 제품 지식이 전혀 없던데...이 앱 안열리면 어디서 해결해야 하나요???"
겨자머,2020-06-12 06:10:24-07:00,5,0,너무좋죠,"리모컨 못찾을때 이거로 조절하고 ㅋㅋ
더 나아가서 완전 외부에 있을 때도 컨트롤 되면 좋겠어요
더운 여름 집에 혼자 있을 강어지 생각하면 너무 속상해요..ㅠㅠ","너무좋죠 리모컨 못찾을때 이거로 조절하고 ㅋㅋ
더 나아가서 완전 외부에 있을 때도 컨트롤 되면 좋겠어요
더운 여름 집에 혼자 있을 강어지 생각하면 너무 속상해요..ㅠㅠ"
상당히,2018-05-08 23:57:14-07:00,5,0,점점 좋아지네요~,"예전에는 툭하면 잘 안되고 엄청느렸는데
요즘은 많이 좋아졌네요
반응도 빠르고 작동도 잘되네요~
근데 iot home이랑 중복되게 그닥....","점점 좋아지네요~ 예전에는 툭하면 잘 안되고 엄청느렸는데
요즘은 많이 좋아졌네요
반응도 빠르고 작동도 잘되네요~
근데 iot home이랑 중복되게 그닥...."
beckham_007,2021-07-29 17:45:06-07:00,5,0,참 좋은 세상이네요,폰으로 가전을 컨트롤 하다니 편리하고 좋습니다 다른 제품은 굳이 필요치 않을거 같아서 에어컨만 사용중이지만 아무튼 좋아요,참 좋은 세상이네요 폰으로 가전을 컨트롤 하다니 편리하고 좋습니다 다른 제품은 굳이 필요치 않을거 같아서 에어컨만 사용중이지만 아무튼 좋아요
Kimyj1978,2021-04-23 02:35:47-07:00,5,0,LG 가전 최고 관리 앱,"텔레비젼, 공청기, 로봇청소기, 에어컨 있는데 이 앱 하나로 다 관리가 되니 최고네요. 정말 200% 만족하며 사용하고 있습니다","LG 가전 최고 관리 앱 텔레비젼, 공청기, 로봇청소기, 에어컨 있는데 이 앱 하나로 다 관리가 되니 최고네요. 정말 200% 만족하며 사용하고 있습니다"
예쁜준현,2020-12-05 15:52:16-07:00,5,0,스마트진단,"재밌네요
휴대폰으로 가전기기가 움직이고 상태가 점검되다니
정말 놀라운 기술력이고
신기한 세상에 살고 있는 걸 확인 합니다","스마트진단 재밌네요
휴대폰으로 가전기기가 움직이고 상태가 점검되다니
정말 놀라운 기술력이고
신기한 세상에 살고 있는 걸 확인 합니다"
늘빛율촌,2020-12-29 16:29:21-07:00,3,0,업데이트이후 약간의 문제가 보입니다,"업데이트전에는 세탁상황 안내가 휴대폰 알림으로 잘 와서 너무 좋은 어플이라 생각했었는데

업데이트후에는 인식이 되었다 안되었다하고 세탁이 끝났는데도 세탁시간이 남았다고 보일때도 있어요~
프로그램 체크 부탁드려요~","업데이트이후 약간의 문제가 보입니다 업데이트전에는 세탁상황 안내가 휴대폰 알림으로 잘 와서 너무 좋은 어플이라 생각했었는데

업데이트후에는 인식이 되었다 안되었다하고 세탁이 끝났는데도 세탁시간이 남았다고 보일때도 있어요~
프로그램 체크 부탁드려요~"
제시카아르방쑤,2020-10-09 21:03:16-07:00,5,0,로봇청소기 잘되요~,신혼집에 들어오면 로봇청소기가 청소 해놓고 너무 좋네요~바닥에 자잘한것들 미리 치워놓지 않으면 다 먹어버려서 엉켜있어서 주의해야 하더라고요~ ㅎ,로봇청소기 잘되요~ 신혼집에 들어오면 로봇청소기가 청소 해놓고 너무 좋네요~바닥에 자잘한것들 미리 치워놓지 않으면 다 먹어버려서 엉켜있어서 주의해야 하더라고요~ ㅎ
손현길,2020-08-03 02:45:19-07:00,5,0,업데이트,제품업데이트 제품이 초기상태일때 사용이 가능합니다 제품의 전원을 껐다 켠후 다시 시도 해주세요 라고 뜨는데 세탁기가 꺼져있는데도 업데이트가 안되네요?? 왜그러죠?,업데이트 제품업데이트 제품이 초기상태일때 사용이 가능합니다 제품의 전원을 껐다 켠후 다시 시도 해주세요 라고 뜨는데 세탁기가 꺼져있는데도 업데이트가 안되네요?? 왜그러죠?
fmfkdkdkddk,2019-06-30 16:42:33-07:00,5,0,예약모드 건의,"예약시 매일설정만 가능한데, 월수금, 화목토 등 원하는 요일로 설정할수있게 업데이트해주세요. 청소기 매일돌리지않는경우도많습니다.","예약모드 건의 예약시 매일설정만 가능한데, 월수금, 화목토 등 원하는 요일로 설정할수있게 업데이트해주세요. 청소기 매일돌리지않는경우도많습니다."
에구우,2019-07-24 10:00:07-07:00,1,0,앱 똑바로 관리좀...,에어컨쓰면서 전력량도 계산하고 리모컨 대신 밖에서도 쓸 수 있어서 유용하게 사용했는데 며칠전 부터 아예 연결해제네요? 전혀 연결이 안되고 요즘 밤부터 새벽까지 점검계속하던데 앱자체를 오히려 더 망가뜨리고 무얼 한 건지 모르겠어요... 2년을 제대로 썼는데 왜 이시점에 업데이트해서 최악으로 만들어버린 건지 의문이네요. 엘지 믿고 사용하는데 기업이미지 생각해서라도 빠른 개선 부탁드립니다.,앱 똑바로 관리좀... 에어컨쓰면서 전력량도 계산하고 리모컨 대신 밖에서도 쓸 수 있어서 유용하게 사용했는데 며칠전 부터 아예 연결해제네요? 전혀 연결이 안되고 요즘 밤부터 새벽까지 점검계속하던데 앱자체를 오히려 더 망가뜨리고 무얼 한 건지 모르겠어요... 2년을 제대로 썼는데 왜 이시점에 업데이트해서 최악으로 만들어버린 건지 의문이네요. 엘지 믿고 사용하는데 기업이미지 생각해서라도 빠른 개선 부탁드립니다.
쬐매만 더 기다리자,2018-06-22 07:22:54-07:00,5,0,냉장고의 경우 문열림 경보를 스마트폰으로도 알려주는 기능이 있으면 좋겠네요,"스마트 진단, 스마트 경보 같은 편의를 위해서 사용되는거라면 문열림경보 같은건 냉장고에서만의 알림으론 외출시 또는 경보가 고장이 나거나 주위상황이 시끄러운 경우 스마트폰으로 알림을 주면 더욱 좋을것 같네요. 
고장이 났을경우도요.","냉장고의 경우 문열림 경보를 스마트폰으로도 알려주는 기능이 있으면 좋겠네요 스마트 진단, 스마트 경보 같은 편의를 위해서 사용되는거라면 문열림경보 같은건 냉장고에서만의 알림으론 외출시 또는 경보가 고장이 나거나 주위상황이 시끄러운 경우 스마트폰으로 알림을 주면 더욱 좋을것 같네요. 
고장이 났을경우도요."
wlfkfehvndsus,2021-06-07 21:16:48-07:00,5,0,앱 호환이 좋아요,다른 제품들은 앱 연결에 문제가 많은데 엘지는 한번도 그런 적이 없네요.. 이럴 줄 알았음 공기청정기도 엘지걸로 사는 건데..,앱 호환이 좋아요 다른 제품들은 앱 연결에 문제가 많은데 엘지는 한번도 그런 적이 없네요.. 이럴 줄 알았음 공기청정기도 엘지걸로 사는 건데..
이것저것심심,2021-11-22 20:53:30-07:00,2,0,기능들이 좀..,타사랑 비교해서 좀 그런데.. 경쟁사 시스템에어컨이 집에 설치되어있어서 깔아보니. 엘지앱은 자동화나 차라리 IFTTT같은 서비스를 가져가서 붙여보는건 어떤지.. 그냥 각각 기기를 앱 하나로 조종(?)한다는데 의의가 있는듯..사람에 비유하면 무뚝뚝하고 뻣뻣한 직장인 느낌.,기능들이 좀.. 타사랑 비교해서 좀 그런데.. 경쟁사 시스템에어컨이 집에 설치되어있어서 깔아보니. 엘지앱은 자동화나 차라리 IFTTT같은 서비스를 가져가서 붙여보는건 어떤지.. 그냥 각각 기기를 앱 하나로 조종(?)한다는데 의의가 있는듯..사람에 비유하면 무뚝뚝하고 뻣뻣한 직장인 느낌.
enen1221,2021-03-12 18:57:02-07:00,5,0,너무 편해요,다돼면 알림이 와서 일일히 세탁끝났는지 확인하러 안가도 되고 깜박하고 외출하고나서 핸드폰으로 키기만 하면 되서 편리합니다,너무 편해요 다돼면 알림이 와서 일일히 세탁끝났는지 확인하러 안가도 되고 깜박하고 외출하고나서 핸드폰으로 키기만 하면 되서 편리합니다
Heyumism,2019-08-22 17:47:51-07:00,4,0,음악 재생관련 문제,유튜브 프리미엄 백그라운드로 음악 듣다가 이 앱을 키면 재생되던게 멈춥니다. 앱 자체에서 별도의 사운드는 없는데 재생하던게 멈추네요. 다른 음악앱은 그러는지 모르겠는데 이러네요. 조치 부탁드립니다.,음악 재생관련 문제 유튜브 프리미엄 백그라운드로 음악 듣다가 이 앱을 키면 재생되던게 멈춥니다. 앱 자체에서 별도의 사운드는 없는데 재생하던게 멈추네요. 다른 음악앱은 그러는지 모르겠는데 이러네요. 조치 부탁드립니다.
가루매,2021-02-04 01:26:41-07:00,5,0,냉장고 상태확인 잘 됨,"냉장공에서 소리가 나서 어플을 켜봤더니
어떤 동작을 최근에 왜 했는지 등을 알려줘서 좋았습니다
모두 앱 연결하세염","냉장고 상태확인 잘 됨 냉장공에서 소리가 나서 어플을 켜봤더니
어떤 동작을 최근에 왜 했는지 등을 알려줘서 좋았습니다
모두 앱 연결하세염"
소본라,2021-01-09 20:51:22-07:00,5,0,핸드폰으로 조작되니 너무 편하네요~!,"베란다 문을 닫아놔도 적용이 되네요~ 와우 !
다 좋은데 전원 키는것도 작동되면 좋겠어요^^","핸드폰으로 조작되니 너무 편하네요~! 베란다 문을 닫아놔도 적용이 되네요~ 와우 !
다 좋은데 전원 키는것도 작동되면 좋겠어요^^"
반드시 스피커로,2020-09-19 20:22:38-07:00,2,0,업뎃후 오류,새로 업데이트가 된 이후에 갑자기 본인인증을 하라고 계속 앱스토어로 넘어가는데 그 어플이 있는데도 어플이 켜지는것도 아니고 그냥 일반 웹페이지에서 인증을 하게 해주는것도 아니고.. 그상태에서 멈추는바람에 어플을 사용을 못하네요. 그리고 무슨 세탁기 하나 사용하는데 본인 인증이 필요한지 모르겠네요 ㅋㅋ 개인정보 수집의 목적이 이해가 안됩니다.,업뎃후 오류 새로 업데이트가 된 이후에 갑자기 본인인증을 하라고 계속 앱스토어로 넘어가는데 그 어플이 있는데도 어플이 켜지는것도 아니고 그냥 일반 웹페이지에서 인증을 하게 해주는것도 아니고.. 그상태에서 멈추는바람에 어플을 사용을 못하네요. 그리고 무슨 세탁기 하나 사용하는데 본인 인증이 필요한지 모르겠네요 ㅋㅋ 개인정보 수집의 목적이 이해가 안됩니다.
별명계속중복123,2020-07-24 16:30:27-07:00,5,0,너무편리해요 역시엘지 엄지척,일상생활에 있으면서 사용해보지 않은자들은 없어도 되지만 한번사용하면 계속 사용하게되고 편리함을 주네요,너무편리해요 역시엘지 엄지척 일상생활에 있으면서 사용해보지 않은자들은 없어도 되지만 한번사용하면 계속 사용하게되고 편리함을 주네요
ㄱㄱ 정팀장,2020-04-04 22:21:56-07:00,5,0,편리함과 직관성을 갖춘 앱,"기능이 많지 않지만 편리합니다
적어도 집에 가족이 있을때 집안일에 대해 여러모로 서로 사용상태 확인해서 도움을 주고받을 수 있어요","편리함과 직관성을 갖춘 앱 기능이 많지 않지만 편리합니다
적어도 집에 가족이 있을때 집안일에 대해 여러모로 서로 사용상태 확인해서 도움을 주고받을 수 있어요"
프로탁티늄,2020-03-20 23:15:41-07:00,5,0,엘지에서 만든 어플중에 가장 나음,"어플에 등록한걸 자동으로 제품 등록 해주고 
AS나 관련 소모품 자동으로 연결 혹은 구입 해주거나 
케어서비스 이용 가능하게 올인원으로 만들면 좋을듯","엘지에서 만든 어플중에 가장 나음 어플에 등록한걸 자동으로 제품 등록 해주고 
AS나 관련 소모품 자동으로 연결 혹은 구입 해주거나 
케어서비스 이용 가능하게 올인원으로 만들면 좋을듯"
나는개똥벌레친구없어,2019-07-22 06:56:30-07:00,3,0,업데이트를 너무 자주하네요,이게 뭐 업데이트가 된다고 안정적이면 모를까 업데이트만 하고나면 하나 정도는 꼭 기기를 찾을 수 없다하고 점검도 너무 수시로해서 가게 온도 잘못 맞추고 오면 컴플레인이 장난이 아니네요... 무인가게에선 진짜 타격이 매우 큽니다... 좀 새벽시간이나 아침시간에 하면 안되나요? 맨 저녁이나 자정 전후로 하니 돌겄네... 미리미리 업데이트나 점검 공지 확인 할 수 있게 해 줄 순 없나요,업데이트를 너무 자주하네요 이게 뭐 업데이트가 된다고 안정적이면 모를까 업데이트만 하고나면 하나 정도는 꼭 기기를 찾을 수 없다하고 점검도 너무 수시로해서 가게 온도 잘못 맞추고 오면 컴플레인이 장난이 아니네요... 무인가게에선 진짜 타격이 매우 큽니다... 좀 새벽시간이나 아침시간에 하면 안되나요? 맨 저녁이나 자정 전후로 하니 돌겄네... 미리미리 업데이트나 점검 공지 확인 할 수 있게 해 줄 순 없나요
ㅇㅇ어너ㅜ티나조아탙,2021-07-16 12:04:03-07:00,5,0,로그인하게 만들어놓으신 뒤로,사용못하고 있습니다 업데이트는 해도 로그인화면에서 멈추네요,로그인하게 만들어놓으신 뒤로 사용못하고 있습니다 업데이트는 해도 로그인화면에서 멈추네요
카즈님,2021-06-26 13:50:10-07:00,3,0,잘될때는 아주 편리합니다만..,집 와이파이 이름은 변동이 없는데 일부 제품들이 자꾸만 연결을 잃습니다. 2.4g만 지원하는것도 아쉽습니다. 요즘 집에 mesh 환경으로 잡는 곳도 많은데 5g 혼용으로 하면 연결이 되지 않습니다,잘될때는 아주 편리합니다만.. 집 와이파이 이름은 변동이 없는데 일부 제품들이 자꾸만 연결을 잃습니다. 2.4g만 지원하는것도 아쉽습니다. 요즘 집에 mesh 환경으로 잡는 곳도 많은데 5g 혼용으로 하면 연결이 되지 않습니다
Heo Yong,2021-02-11 00:28:45-07:00,5,0,다좋으나 앱에서  추가기능 넣어주세요!,앱 사용성은 좋으나 어플리케이션에서 설정할수 있는 기능 수정 해주시면 완벽할거 같아요!,다좋으나 앱에서  추가기능 넣어주세요! 앱 사용성은 좋으나 어플리케이션에서 설정할수 있는 기능 수정 해주시면 완벽할거 같아요!
굿보이74,2020-09-19 06:29:24-07:00,5,0,앱 업데이트,스타일러 사용중인데.. 업데이트하라고 표시가 나와 앱스토어 들어가면 열기 화면이떠서 열기버튼을 누르면 다시 앱으로 연결되서 똑같이 업데이트하라는 화면만 나옵니다,앱 업데이트 스타일러 사용중인데.. 업데이트하라고 표시가 나와 앱스토어 들어가면 열기 화면이떠서 열기버튼을 누르면 다시 앱으로 연결되서 똑같이 업데이트하라는 화면만 나옵니다
알 게 뭐임,2020-06-24 12:34:49-07:00,3,0,답변 안 해줄 거면 1대1 문의는 왜 만드셨나요,자꾸 제품 확인 중이라고만 떠서 요 며칠 쓰지를 못했는데요 1대1 문의하기가 있어서 문의했는데 아직까지 답변이 없네요...이번에 업데이트로 해결은 된 거 같은데 답변 바로바로 안 해주실 거면 걍 없애시는 게 나을 거 같네요 이 말 하려고 처음 리뷰 써봐요,답변 안 해줄 거면 1대1 문의는 왜 만드셨나요 자꾸 제품 확인 중이라고만 떠서 요 며칠 쓰지를 못했는데요 1대1 문의하기가 있어서 문의했는데 아직까지 답변이 없네요...이번에 업데이트로 해결은 된 거 같은데 답변 바로바로 안 해주실 거면 걍 없애시는 게 나을 거 같네요 이 말 하려고 처음 리뷰 써봐요
화이트워터릴리,2020-06-12 18:09:58-07:00,5,0,스마트진단 신기해요,"엘지씽큐 어플로 이런게 가능하다니 신기하거 편리하네요.
워시타워와 퓨리케어 공기청정기도 연결해봐야겠어요. 엘지 기술은 언제나 놀랍다는~~~!!!","스마트진단 신기해요 엘지씽큐 어플로 이런게 가능하다니 신기하거 편리하네요.
워시타워와 퓨리케어 공기청정기도 연결해봐야겠어요. 엘지 기술은 언제나 놀랍다는~~~!!!"
