Unnamed: 0,id,date,dateYear,dateMonth,dateDay,rating,userName,content,content_n,cotent_n_spell
11,12,20220629,2022,6,29,1,박허이짜,"에어컨 리모컨이 사라져서 연결하려 하는데, 와이파이를 연결하려해서 비번을 입력하면 화면이 하얗ㅂ게 먹통이 됩니다. 강제 종료하고 다시 실행하면 똑같은 증상이 반복됩니다. IOT는 점점 더 많은 수요가 원할텐데 IOT가 이따위면 점점 고객들은 LG를 떠날수 밖에 없을겁니다. 폰도 옵티머스부터 G4까지 사용하다 더이상 쉴드가 힘들어져 떠났는데 백색가전마저 이러면 LG가 잘되길 바라는 한 사람으로서 버티기 힘듭니다. 분발해 주세요.","['에어컨', '리모컨', '사라지다', '연결하다', '와이파이', '연결하다', '비번', '입력', '화면', '하얗다', '먹통', '강제', '종료', '다시', '실행', '똑같다', '증상', '반복', 'IOT', '늘다', '점점', '더', '많다', '수요', '원하다', 'IOT', '가다', '면', '점점', '고객', 'LG', '떠나다', '겁니다', '폰', '옵티머스', 'G', '사용', '더', '실드', '힘들다', '떠나다', '백색', '가전', '이르다', 'LG', '가다', '자다', '바라다', '사람', '버티다', '힘드다', '분발', '줄다']","['에어컨 리모컨이 사라져서 연결하려 하는데 와이파이를 연결하려 해서 비번을 입력하면 화면이 하얗게 먹통이 됩니다', '강제 종료하고 다시 실행하면 똑같은 증상이 반복됩니다', 'IOT는 점점 더 많은 수요가 원할 텐데 IOT가 이따위 면 점점 고객들은 LG를 떠날 수밖에 없을 겁니다', '폰도 옵티머스부터 G까지 사용하다 더 이상 실드가 힘들어져 떠났는데 백색가전마저 이러면 LG가 잘 되길 바라는 한 사람으로서 버티기 힘듭니다', '분발해 주세요']"
12,13,20220701,2022,7,1,1,유유,예전 lg폰에도 그냥있던 기능인데 리모컨 기능좀 넣어주시지..스마트가전 와이파이연결해서 등록해야 리모컨을 쓸수있게 해놨네요.. 리모컨이 없어서 켜질못해서 어플찾아 다운받고 가입까지한건데 이게 뭔일인지..어플설명에는 기본리모컨은 지원되는거처럼 되어있어서 한참찾아다녔네요..엘지는 다 갖춰놓고 한끗씩 이렇게 사람 진빠지게하는게 있는거같아요,"['예전', 'lg', '폰', '도', '그냥', '기능', '리모컨', '기능', '넣다', '스마트', '전', '와이파이', '연결하다', '등록', '리모컨', '쓸다', '리모컨', '켜지다', '어플', '찾다', '다운로드', '가입', '일인', '지다', '설명', '기본', '리모컨', '지원', '되어다', '한참', '찾아다니다', '엘지', '다', '갖추다', '끗', '이렇게', '사람', '진', '빠지다', '게']","['예전 lg 폰에 도 그냥 있던 기능인데 리모컨 기능 좀 넣어주시지 스마트가 전 와이파이 연결해서 등록해야 리모컨을 쓸 수 있게 해놨네요', '리모컨이 없어서 켜질 못해서 어플 찾아 다운로드하고 가입까지 한 건데 이게 뭔 일인 지어 플 설명에는 기본 리모컨은 지원되는 거처럼 되어있어서 한참 찾아다녔네요', '엘지는 다 갖춰놓고 한끗씩 이렇게 사람 진 빠지게 하는 게 있는 거 같아요']"
13,14,20220707,2022,7,7,5,Sun-ae Cho,원격제어도 너무 편하고 기본 기능 외에 다양한 기능을 씽큐를 통해 사용할 수 있어서 좋아요~ 덕분에 LG가전으로 싹 맞춰서 잘 쓰고 있어요😆 하나 건의 드리자면.. 씽큐 알림 소리를 다양하게 설정할 수 있으면 좋겠어요. 특히 워시타워는 세탁실 소리가 잘 안들려서 씽큐앱 통해서 세탁기 다 돌아간걸 아는 경우가 많은데 알림메시지가 너무 빠르게 지나가서 이마저도 놓칠때가 많아요. 알림음을 세탁기 멜로디처럼 다양하게 설정할 수 있게 해주시면(예를들어 카톡 알림음처럼..) 제때 세탁기나 건조기 종료를 알 수 있어서 유용할 것 같아요. 의견 참고해주세요~,"['격', '제어', '너무', '편하다', '기본', '기능', '외', '다양하다', '기능', '씽', '큐', '통해', '사용', '좋다', '덕분', 'LG', '가다', '전', '싹', '맞추다', '자다', '쓰다', '건의', '드리다', '씽', '큐', '알림', '소리', '다양하다', '설정', '좋다', '특히', '워시', '타워', '세탁실', '소리', '자다', '들다', '씽', '큐앱', '통해', '세탁기', '다', '돌아가다', '걸', '알다', '경우', '많다', '알림', '메시지', '너무', '빠르다', '지나가다', '놓치다', '많다', '알림', '음', '세탁기', '멜로디', '다양하다', '설정', '해주시', '들다', '카톡', '알림', '음', '제때', '세탁기', '건조기', '종료', '알', '유용하다', '의견', '참고', '해주다']","['원격제어도 너무 편하고 기본 기능 외에 다양한 기능을 씽 큐를 통해 사용할 수 있어서 좋아요', '덕분에 LG가 전으로 싹 맞춰서 잘 쓰고 있어요', '하나 건의드리자면 씽 큐 알림', '소리를 다양하게 설정할 수 있으면 좋겠어요', '특히 워시 타워는 세탁실 소리가 잘 안 들려서 씽큐앱 통해서 세탁기 다 돌아간 걸 아는 경우가 많은데 알림 메시지가 너무 빠르게 지나가서 이마저도 놓칠 때가 많아요 알림음을 세탁기 멜로디처럼 다양하게 설정할 수 있게 해주시면 예를 들어 카톡 알림음처럼 제때 세탁기나 건조기 종료를 알 수 있어서 유용할 것 같아요', '의견 참고해주세요']"
14,15,20220628,2022,6,28,2,박철희,"확실히 예전 초기 때보단 사용도 편리해졌다. 하지만 아직 갈 길이 멀다. lg thinQ, 삼성 smartthings 모두 사용하는데 아직 삼성에 비해 편리성도 떨어지고 사소한 오류들이 많다. 제품 연결 오류도 자주 일어나고 연결 자체가 끊어지는 경우도 빈번하다.(실제로 끊어진 것도 아님에도...) 희망적인 것은 초기 때보다 확실히 상향되었다는 점이다. 초기 thinQ는 정말 사용도 불편하고 오류도 더 많았지만 확실히 개선되었다. 앞으로 조금 더 개선되면 더 좋은 앱이 될 수 있을 듯 하다. 22.06.28 추가 앱이 개선되긴 커녕 오히려 나빠졌다. 위에서 언급한 것들이 계속 반복되고 앱에서 조작하나 실제론 작동하지 않는 것 같이 자잘한 오류가 생긴다. 댓글들 보니 1:1 문의로 사용로그 함께 보내면 된다하는데 믿어선 안 된다. 로그를 보내면 뭐하나? 보지않고 앵무새처럼 답변한다. 나에게 맞지 않는 상황을 들먹이며 정해진 답변만 반복하니 답답하고 불편하다.","['확실하다', '예전', '초기', '사용', '편리하다', '아직', '갈다', '길이', '멀다', 'lg', 'thinQ', '삼성', 'smartthings', '사용', '아직', '삼성', '비다', '편리', '성도', '떨어지다', '사소하다', '오류', '많다', '제품', '연결', '오류', '자주', '일어나고', '연결', '자체', '끊어지다', '경우', '빈번', '실제', '끊어지다', '아니다', '희망', '초기', '확실하다', '상향', '되어다', '점', '초기', 'thinQ', '늘다', '정말', '사용', '불편하다', '오류', '더', '많다', '확실하다', '개선', '되어다', '앞', '더', '개선', '더', '좋다', '앱', '추가', '앱', '개선', '커녕', '나빠지다', '위', '언급', '계속', '반복', '앱', '조작', '실제', '론', '작동', '않다', '자잘하다', '오류', '생기다', '댓글', '보다', '문의', '사용', '로그', '보내다', '믿다', '로그', '보내다', '뭐', '보지', '않다', '앵무새', '답변', '맞다', '않다', '상황', '들먹이다', '정해진', '답변', '반복', '답답하다', '불편하다']","['확실히 예전 초기 때보단 사용도 편리해졌다 하지만 아직 갈 길이 멀다 lg thinQ 삼성 smartthings 모두 사용하는데 아직 삼성에 비해 편리성도 떨어지고 사소한 오류들이 많다 제품 연결 오류도 자주 일어나고 연결 자체가 끊어지는 경우도 빈번하다', '실제로 끊어진 것도 아님에도 희망적인 것은 초기 때보다 확실히 상향되었다는 점이다 초기 thinQ는 정말 사용도 불편하고 오류도 더 많았지만 확실히 개선되었다 앞으로 조금 더 개선되면 더 좋은 앱이 될 수 있을 듯하다 추가 앱이 개선되긴커녕 오히려 나빠졌다 위에서 언급한 것들이 계속 반복되고 앱에서 조작하나 실제론 작동하지 않는 것 같이 자잘한 오류가 생긴다 댓글들 보니 문의로 사용 로그 함께 보내면 된다 하는데 믿어선 안 된다 로그를 보내면 뭐하나 보지 않고 앵무새처럼 답변한다 나에게 맞지 않는 상황을 들먹이며 정해진 답변만 반복하니 답답하고 불편하다']"
15,16,20220626,2022,6,26,3,bj kim,에어컨 같은경우 연결안됨이 너무빈번하게 발생합니다 서비스센터에서 wifi모듈까지 교체받았는데 모듈문제가 아닌듯합니다 에어컨에는 wifi표시가 활성화 되있어도 앱에서는 연결안됨 이라고 사용할수없습니다 소비자 피드백 드리는겁니다 저의경우는 다른가전은 문제없습니다 스텐드에어컨만 문제입니다 모델명: FQ25LCNBEN.AKOR,"['에어컨', '경우', '연결', '너무', '빈번', '발생', '서비스', '센터', 'wi', 'fi', '모듈', '교체', '받다', '모듈', '문제', '아니다', '에어컨', 'wi', 'fi', '표시', '활성화', '돼다', '앱', '연결', '사용', '소비자', '피드백', '드리다', '겁니다', '경우', '가전', '문제', '스탠드', '에어컨', '문제', '모델', 'FQLCNBENAKOR']","['에어컨 같은 경우 연결 안 됨이 너무 빈번하게 발생합니다', '서비스센터에서 wi fi 모듈까지 교체 받았는데 모듈 문제가 아닌듯합니다', '에어컨에는 wi fi 표시가 활성화돼있어도 앱에서는 연결 안 됨이라고 사용할 수 없습니다', '소비자 피드백 드리는 겁니다', '저의 경우는 다른 가전은 문제없습니다', '스탠드 에어컨만 문제입니다', '모델명 FQLCNBENAKOR']"
16,17,20220627,2022,6,27,3,뉴뉴뉴,1. 비밀번호 변경 - 3개월 사용 비밀번호라고 변경하라고 하면서 기존 비밀번호라고 변경 안됨. 물론 다른 비밀번호로 시도했지만 여전히 어플로는 변경불가. 결국 비밀번호 재설정을 통하여 피씨로 변경. 2. 자동 로그아웃 - 로그아웃한 적이 없는데 자동으로 로그아웃됨. 재로그임 하려고 하면 로그인이 안됨. 일정시간 후 로그인이 되긴 하지만 필요시에 안되면 매우 불편. 3. 에어건 조작 버벅거림. - 에어컨 설정 조작시 어플내에서 바로 실행이 안됨. 에어컨 뿐 아니라 전체적으로 어플이 사용시 로딩 4. 건조기 및 세탁기 - 건조기와 세탁기의 전원이 들어와 있어야 원격으로 설정가능함. 상황에 따라 개인의 맞춤으로 코스의 상세한 설정하고 싶지만 다운받은 코스 그대로 사용해야하는 아쉬움이 있음. 5. 원격이 주는 편리함 - 그럼에도 원격으로 부터 주는 생활의 편리함은 놓칠 수 없는 부분이기도 함. 요즘처럼 습할 때 퇴근하기 전 에어컨 미리 틀어 놓으면 쾌적하고 엄청엄청 좋음,"['비밀번호', '변경', '개월', '사용', '비밀번호', '변경', '기존', '비밀번호', '변경', '비밀번호', '시도', '여전하다', '어플', '변경', '불가', '비밀번호', '재', '설정', '통', '피씨', '변경', '자동', '로그아웃', '로그아웃', '적', '자동', '로그아웃', '재', '임', '로그인', '일정', '로그인', '필요시', '매우', '불편', '에어건', '조작', '버벅거림', '에어컨', '설정', '조작', '시', '어플', '내', '실행', '에어컨', '아니다', '전체', '어플', '사용', '시', '로딩', '건조기', '세탁기', '건조기', '세탁기', '전원', '들어오다', '원격', '설정', '가능하다', '상황', '따르다', '개인', '맞춤', '코스', '상세', '설정', '싶다', '다운로드', '코스', '그대로', '사용', '아쉬움', '원격', '주다', '편리하다', '그렇다', '원격', '주다', '생활', '편리하다', '놓치다', '부분', '함', '요즘', '습하다', '퇴근', '전', '에어컨', '미리', '틀다', '놓다', '쾌적하다', '엄청', '엄청', '좋다']","['비밀번호 변경 개월 사용 비밀번호라고 변경하라고 하면서 기존 비밀번호라고 변경 안됨', '물론 다른 비밀번호로 시도했지만 여전히 어플로는 변경 불가 결국 비밀번호 재설정을 통하여 피씨로 변경 자동 로그아웃 로그아웃한 적이 없는데 자동으로 로그아웃됨 재로 그 임', '하려고 하면 로그인이 안 됨', '일정 시간 후 로그인이 되긴 하지만 필요시에 안되면 매우 불편 에어건 조작 버벅거림 에어컨 설정 조작 시 어플 내에서 바로 실행이 안됨', '에어컨뿐 아니라 전체적으로 어플이 사용 시 로딩 건조기 및 세탁기 건조기와 세탁기의 전원이 들어와 있어야 원격으로 설정 가능함 상황에 따라 개인의 맞춤으로 코스의 상세한 설정하고 싶지만 다운로드한 코스 그대로 사용해야 하는 아쉬움이 있음', '원격이 주는 편리함 그럼에도 원격으로부터 주는 생활의 편리함은 놓칠 수 없는 부분이기도 함 요즘처럼 습할 때 퇴근하기 전 에어컨 미리 틀어 놓으면 쾌적하고 엄청 엄청 좋음']"
17,18,20220713,2022,7,13,1,Google 사용자,업데이트 전 버전으로 다시 되돌리는 방법은 없나요? 시간대별 에너지모니터링이 안되니 불편합니다. 데이터를 불러올수 없다는 메세지에 하루 누적 에너지사용량 표시만 되는거 진짜 별로입니다. 업데이트 전 버전이 더 좋아요. 되돌리는 방법이 있다면 알려주세요.!!!,"['업데이트', '전', '버전', '다시', '되돌리다', '방법', '대별', '에너지', '모니터링', '불편하다', '데이터', '불다', '오다', '메시지', '하루', '누적', '에너지', '용량', '표시', '진짜', '별로', '업데이트', '전', '버전', '더', '좋다', '되돌리다', '방법', '알다']","['업데이트 전 버전으로 다시 되돌리는 방법은 없나요 시간대별 에너지 모니터링이 안되니 불편합니다', '데이터를 불러올 수 없다는 메시지에 하루 누적 에너지 사용량 표시만 되는 거 진짜 별로입니다', '업데이트 전 버전이 더 좋아요 되돌리는 방법이 있다면 알려주세요']"
18,19,20220629,2022,6,29,5,권한숙,ThinQ를 사용하는건 참 편하다고 생각했고... 요즘은 모든 가전제품을 ThinQ로 이용하고 있는데... 특히 워시타워 종류는 세세한 세탁과 건조를 하려면 핸드폰에서 연결되어서 작동하는게 더 많은것 같은데.. 갑자기 워시타워만 핸드폰 화면에서 로딩이 안되고 불편합니다.. 어찌보면 가장 ThinQ 앱을 많이 이용해야되는 가전인데... 제 핸드폰만 그런게 아니라 가족 모두 안되는게 무엇이 문제인지 알수가 없네요... 그냥 워시타워에서 작동을 해야되니 세세한 코스를 이용할수도 없고 불편한데 어떡해야 될까요..?? Up를 업그레이드 한 후에 워시타워를 핸드폰에서 볼수가 없으니... 참 이럴땐 난감합니다...😓😓,"['ThinQ', '사용', '차다', '편하다', '생각', '요즘', '모든', '가전제품', 'ThinQ', '이용', '특히', '워시', '타워', '종류', '세다', '세탁', '건조', '핸드폰', '연결', '되어다', '작동', '게', '더', '많다', '갑자기', '워시', '타워', '핸드폰', '화면', '로딩', '불편하다', '보다', '가장', 'ThinQ', '앱', '많이', '이용', '가전', '핸드폰', '그렇다', '게', '아니다', '가족', '게', '문제', '알', '수가', '그냥', '워시', '타워', '작동', '세다', '코스', '이용', '수도', '불편하다', '어떡하다', 'Up', '업그레이드', '워시', '타워', '핸드폰', '볼', '수가', '차다', '이렇다', '땐', '난감하다']","['ThinQ를 사용하는 건 참 편하다고 생각했고 요즘은 모든 가전제품을 ThinQ로 이용하고 있는데 특히 워시 타워 종류는 세세한 세탁과 건조를 하려면 핸드폰에서 연결되어서 작동하는 게 더 많은 것 같은데 갑자기 워시 타워만 핸드폰 화면에서 로딩이 안되고 불편합니다', '어찌 보면 가장 ThinQ 앱을 많이 이용해야 되는 가전인데 제 핸드폰만 그런 게 아니라 가족 모두 안되는 게 무엇이 문제인지 알 수가 없네요', '그냥 워시 타워에서 작동을 해야 되니 세세한 코스를 이용할 수도 없고 불편한데 어떡해야 될까요 Up를 업그레이드 한 후에 워시 타워를 핸드폰에서 볼 수가 없으니 참 이럴 땐 난감합니다']"
19,20,20220627,2022,6,27,1,IZ Kim,업데이트 후 링크 새로 해야 하고 일부는 적용 안 됨.. 시네빔은 연결 항목에도 없음.. 진짜 어플 하나 제대로 못 만들고 그나마 검증도 안 하고 강제 적용 시켜서.. 왜 안 격어도 될 불편을 주지요? 납득이 안 되네요.. 다음 부턴 자체 테스트라도 해서 문제 없을 때 내놓으세요!!!,"['업데이트', '링크', '새롭다', '일부', '적용', '사다', '빔', '연결', '항목', '진짜', '어플', '제대로', '못', '만들다', '그나마', '검증', '강제', '적용', '겪다', '불편', '주지', '납득', '자체', '테스트', '문제', '내놓다']",['업데이트 후 링크 새로 해야 하고 일부는 적용 안 됨 사네 빔은 연결 항목에도 없음 진짜 어플 하나 제대로 못 만들고 그나마 검증도 안 하고 강제 적용시켜서 왜 안 겪어도 될 불편을 주지요 납득이 안 되네요 다음부턴 자체 테스트라도 해서 문제없을 때 내놓으세요']
20,21,20220702,2022,7,2,2,얍뜌비,에어컨 연결하는 시간이 너무 오래걸려서 들어갔다 나왔다하게되고 들어가서 뭐하나 설정하면 또 로딩하는 시간이 길어지고 안되면 또 나갔다 들어갔다.... 왔다갔다를 몇번하고 계속 기다림의 연속이네요. 그리고 다크모드 적용도 안되는 어플이라니요......LG인데......,"['에어컨', '연결하다', '너무', '오래', '걸리다', '들어가다', '나오다', '들어가다', '뭐', '설정', '로딩', '길어지다', '나가다', '들어가다', '오다', '가다', '계속', '기다림', '연속', '다크', '모드', '적용', '어플', '니요', 'LG']","['에어컨 연결하는 시간이 너무 오래 걸려서 들어갔다 나왔다 하게 되고 들어가서 뭐하나 설정하면 또 로딩하는 시간이 길어지고 안되면 또 나갔다 들어갔다 왔다 갔다', '를 몇 번 하고 계속 기다림의 연속이네요', '그리고 다크 모드 적용도 안되는 어플이라니요 LG인데']"
21,22,20220623,2022,6,23,5,goo goo,에어컨과 제습기 사용중인데요. 에너지 모니터링 가보면 둘의 단위가 다릅니다. 제습기는 Wh인데 에어컨은 kWh로 나옵니다. 에어컨 전력사용량이 커서 그런건 알겠는데 둘의 단위를 맞췄으면 덜헷갈릴것 같습니다. 또한 씽큐앱에 등록된 제습기와 에어컨 등 엘지 가전의 총 전력사용량도 표시해줬으면 좋겠어요,"['에어컨', '제습기', '사용', '중', '에너지', '모니터링', '가보다', '단위', '다르다', '제습기', 'Wh', '에어컨', 'kWh', '나오다', '에어컨', '전력', '용량', '커서', '그렇다', '알다', '단위', '맞추다', '덜', '헷갈리다', '씽', '큐앱', '등록', '제습기', '에어컨', '엘지', '가전', '총', '전력', '용량', '표시', '해주다', '좋다']","['에어컨과 제습기 사용 중인데요', '에너지 모니터링 가보면 둘의 단위가 다릅니다 제습기는 Wh인데 에어컨은 kWh로 나옵니다 에어컨 전력 사용량이 커서 그런 건 알겠는데 둘의 단위를 맞췄으면 덜 헷갈릴 것 같습니다', '또한 씽큐앱에 등록된 제습기와 에어컨 등 엘지 가전의 총 전력 사용량도 표시해줬으면 좋겠어요']"
22,23,20220520,2022,5,20,1,sungkun yun,이번 업데이트후 사용하던 제품이 다 사라졌습니다 그래서 연결할려고하니 이미 등록된 제품이라면서 연결은 안되고 홈가니 제품은 안보이고 연결 하려니 등록된 제품이라고 하고..ㅎㅎ 계속 도돌이표를 만들어버리네요.. 스마트진단 이벤트가 있어서 오랫만에 접속했더니 열만 뻣치네요,"['업데이트', '사용', '제품', '다', '사라지다', '연결하다', '하니', '이미', '등록', '제품', '면서', '연결', '홈', '가다', '제품', '보이', '연결하다', '등록', '제품', '계속', '도돌이표', '만들다', '버리다', '스마트', '진단', '이벤트', '만', '접속', '열', '뻗치다']","['이번 업데이트 후 사용하던 제품이 다 사라졌습니다', '그래서 연결하려고 하니 이미 등록된 제품이라면서 연결은 안 되고 홈 가니 제품은 안 보이고 연결하려니 등록된 제품이라고 하고 계속 도돌이표를 만들어버리네요', '스마트 진단 이벤트가 있어서 오랜만에 접속했더니 열만 뻗치네요']"
23,24,20220616,2022,6,16,1,na y,두달정도 업데이트안하고버티다가 해봤는데 엘지진짜 이 앱 더 키우고 끌고갈 의향 있는건가 의심스러움요. 물건팔고 후처리 잘 안되는거 한두번아닌거 잘알지만 엘지 주로 이용하고 좋아하는데 이건 진짜짜증남요. 앱구동 제대로안되는것도그렇고. 업데이투하니꺼 왜 등록된기기들 인식을 하나하나 다시해야할까요.,"['두', '달', '정도', '업데이트', '버티다', '해봤다', '엘지', '진짜', '앱', '더', '키우다', '끌', '갈다', '의향', '건가', '의심스럽다', '움', '물건', '팔고', '처리', '자다', '아니다', '자다', '알', '엘지', '주로', '이용', '좋아하다', '이건', '진짜', '짜증', '남요', '앱', '구동', '제대로', '그렇다', '업데', '투하', '끄다', '등록', '기기', '인식', '다시']","['두 달 정도 업데이트 안 하고 버티다가 해봤는데 엘지 진짜 이 앱 더 키우고 끌고 갈 의향 있는 건가 의심스러움요 물건 팔고 후처리 잘 안되는 거 한두 번 아닌 거 잘 알지만 엘지 주로 이용하고 좋아하는데 이건 진짜 짜증 남요 앱 구동 제대로 안되는 것도 그렇고 업데이투하니꺼', '왜 등록된 기기들 인식을 하나하나 다시 해야 할까요']"
24,25,20220701,2022,7,1,1,K HJ,한대만 사용할수 있는게 단점... 핸드폰 등록하고 태블릿 등록하고 여러기기 등록 상태서 사용 가능했으면 좋겠는데.. 중국 어플들도 다 되는 기능인데 왜 안돼나요? 어차피 같은 네트워크에서만 작동해서 보안 문제도 없는데..,"['대만', '사용', '게', '단점', '핸드폰', '등록', '태블릿', '등록', '여러', '기기', '등록', '상태', '사용', '가능하다', '좋다', '중국', '어플', '다', '기능', '어차피', '네트워크', '작동', '보안', '문제']",['한 대만 사용할 수 있는 게 단점 핸드폰 등록하고 태블릿 등록하고 여러 기기 등록 상태서 사용 가능했으면 좋겠는데 중국 어플들도 다 되는 기능인데 왜 안 되나요 어차피 같은 네트워크에서만 작동해서 보안 문제도 없는데']
25,26,20220629,2022,6,29,3,Y,워시타워에 들아가면 아무것도 안뜹니다. up가전센터에서 업데이트한 기능 설정하고 싶은데 아무것도 안떠서 설정 못하고 있어요. 어플에서 제품을 삭제했다가 재연결해봐도 마찬가지네요. 보완 부탁드립니다.,"['워시', '타워', '들다', '뜨다', 'up', '가다', '전', '센터', '업데이트', '기능', '설정', '싶다', '뜨다', '설정', '못', '어플', '제품', '삭제', '재', '연결', '해보다', '마찬가지', '보완', '부탁드리다']","['워시 타워에 들아가면 아무것도 안 뜹니다', 'up가 전 센터에서 업데이트한 기능 설정하고 싶은데 아무것도 안 떠서 설정 못하고 있어요', '어플에서 제품을 삭제했다가 재연결해봐도 마찬가지네요 보완 부탁드립니다']"
26,27,20220516,2022,5,16,1,최윤철,업데이트하고 난 후에는 앱이 한단계만 들어가면 더 이상 진행안됨. 이틀동안 시도해보다가 안되서 앱 삭제 후에 다시 설치하니 제품 각각의 화면으로 들어갈 수 있게됨. (무한대로 돌아가는 아이콘들 안보게되니 그렇게 반가울 수가....),"['업데이트', '난', '앱', '단계', '들어가다', '더', '진행', '이틀', '시도', '해보다', '돼다', '앱', '삭제', '다시', '설치', '제품', '화면', '들어가다', '무한', '돌아가다', '아이콘', '보다', '그렇게', '반갑다', '수가']","['업데이트하고 난 후에는 앱이 한 단계만 들어가면 더 이상 진행 안됨 이틀 동안 시도해보다가 안돼서 앱 삭제 후에 다시 설치하니 제품 각각의 화면으로 들어갈 수 있게 됨', '무한대로 돌아가는 아이콘들 안 보게 되니 그렇게 반가울 수가']"
27,28,20220516,2022,5,16,1,J.Y Goh,아니 뭐 앱 업데이트만 하면 또 다시 이용 약관 동의하라면서 돌연 기능 제공 안 합니까? 무슨 기능이 바뀐 건지 모를 마이너 업데이트 같은데 또 동의하라 그러고 일년에 업데이트 몇번을 하면서 굉장히 자주 약관 동의 받는데 왜 그러는 거에요? 업데이트 할 때마다 약관 동의 받는 앱은 처음 보네... 신기하게 운영하네 참...,"['아니다', '뭐', '앱', '업데이트', '또다시', '이용', '약관', '동의', '라면', '돌연', '기능', '제공', '합', '기능', '바뀌다', '건지다', '모르다', '마이너', '업데이트', '동의', '그렇다', '업데이트', '굉장하다', '자주', '약관', '동의', '받다', '그렇다', '업데이트', '약관', '동의', '받다', '앱', '처음', '보다', '신기하다', '운영', '차다']","['아니 뭐 앱 업데이트만 하면 또다시 이용 약관 동의하라면서 돌연 기능 제공 안 합니까 무슨 기능이 바뀐 건지 모를 마이너 업데이트 같은데 또 동의하라 그러고 일 년에 업데이트 몇 번을 하면서 굉장히 자주 약관 동의 받는데 왜 그러는 거예요', '업데이트할 때마다 약관 동의 받는 앱은 처음 보네 신기하게 운영하네', '참']"
